38900,1440.06,2099.67,2003.43,1610.42,1440.03,922.728,953.641,1868.77,1573.49,1534.94,841.466,720.07,1440.34,1080.06,909.363,1800,2373.37,1233.38,1590.85,722.337,2170.9,1267.92,1080.54,1900.25,2414.71,3600,2880,1130.87,1178.36,1820.52,1383.28,1687.67,787.05,720.78,1440.12,1440.04,1887.48,757.626,722.086,1440,1441.19,1800.03,1678.02,1266.96,1701.7,2166.47,1440.01,1440.04,2160.03,905.709,1511.02,1802.21,785.293,2091.65,1128.14,1802.27,1534.62,1146.29,1440.2,2254.82,1790.22,1775.69,2176.94,720.275,1292.26,2880,3600,2169.71,1800.1,1223.52,1187.11,2307.92,941.589,1534.93,1114.61,2307.37
39000,1440.06,2098.42,1999.59,1615.3,1440.03,922.366,953.679,1868.84,1570.65,1535.08,846.048,720.07,1440.34,1080.06,912,1800,2352.73,1224.44,1594.18,722.339,2170.91,1269.14,1080.54,1900.37,2423.76,3600,2880,1131.52,1178.44,1820.54,1389.44,1689.72,785.576,720.781,1440.12,1440.04,1890.65,757.672,721.983,1440,1441.19,1800.03,1676.52,1260.02,1688.18,2166.48,1440.01,1440.04,2160.03,909.403,1511.1,1802.21,785.667,2098.1,1127.59,1802.27,1534.7,1146.38,1440.2,2254.95,1793.01,1770.91,2180.24,720.275,1304.95,2880,3600,2169.71,1800.1,1223.67,1182.18,2303.46,940.377,1535.07,1114.66,2297.55
39100,1440.06,2097.58,2009.94,1610.46,1440.03,922.955,954.098,1868.93,1573.43,1535.18,848.16,720.07,1440.34,1080.06,912.1,1800,2356.73,1225.84,1586.15,722.342,2170.92,1271.01,1080.54,1900.49,2418.92,3600,2880,1134.79,1178.54,1820.55,1389.11,1689.9,786.16,720.782,1440.12,1440.04,1892.22,757.715,721.485,1440,1441.19,1800.03,1680.23,1263.29,1708.91,2166.49,1440.01,1440.04,2160.03,908.69,1511.19,1802.21,785.906,2101.14,1128.76,1802.27,1534.79,1146.45,1440.2,2255.1,1792.48,1778.88,2176.92,720.276,1300.46,2880,3600,2169.72,1800.1,1223.83,1172.07,2304.31,941.245,1535.19,1114.7,2303.68
39200,1440.06,2098.75,2000.35,1607.4,1440.03,919.423,953.52,1869.04,1572.83,1535.3,845.882,720.07,1440.34,1080.06,912.26,1800,2341.57,1234.68,1596.73,722.345,2170.93,1270.51,1080.54,1900.62,2424.19,3600,2880,1136.7,1178.64,1820.57,1391.42,1691.47,786.084,720.784,1440.12,1440.04,1898.37,757.758,722.278,1440,1441.19,1800.03,1691.52,1265.63,1712.73,2166.5,1440.01,1440.04,2160.03,910.863,1511.28,1802.22,785.947,2101.79,1128.34,1802.27,1534.86,1146.51,1440.2,2255.21,1792.3,1798.27,2177.07,720.276,1290.84,2880,3600,2169.74,1800.1,1223.98,1180.95,2322.08,938.678,1535.29,1114.73,2300.45
39300,1440.06,2099.88,2002.44,1613.05,1440.03,923.738,955.073,1869.12,1565.91,1535.45,847.648,720.07,1440.35,1080.06,913.222,1800,2346.76,1233.44,1581.5,722.351,2170.94,1274.98,1080.54,1900.73,2427.63,3600,2880,1138.26,1178.74,1820.6,1389.51,1689.21,788.51,720.785,1440.12,1440.04,1902.24,757.8,723.114,1440,1441.19,1800.03,1692.22,1265.31,1702.61,2166.5,1440.01,1440.04,2160.03,914.258,1511.38,1802.22,786.304,2090.83,1128.66,1802.27,1534.96,1146.56,1440.2,2255.34,1793.36,1779.64,2173.93,720.276,1299.04,2880,3600,2169.75,1800.1,1224.14,1183.82,2300.47,939.619,1535.39,1114.77,2310.6
39400,1440.06,2102.05,1978.55,1606.56,1440.03,924.902,956.785,1869.21,1570.4,1535.59,853.816,720.07,1440.35,1080.06,913.396,1800,2330.78,1243.42,1588.94,722.375,2170.95,1274.29,1080.54,1900.82,2438.48,3600,2880,1143.06,1178.83,1820.61,1389.89,1685.01,790.353,720.787,1440.12,1440.04,1897.38,757.843,722.734,1440,1441.19,1800.03,1691.95,1265.36,1708.1,2166.51,1440.01,1440.04,2160.03,910.604,1511.45,1802.22,786.456,2105.66,1128.51,1802.28,1535.05,1146.64,1440.2,2255.43,1796.85,1772.37,2178.49,720.276,1302.81,2880,3600,2169.75,1800.1,1224.29,1177.53,2299.98,941.133,1535.5,1114.81,2315.55
39500,1440.06,2100.87,1987.84,1609.9,1440.03,928.54,959.198,1869.29,1571.81,1535.71,848.524,720.071,1440.35,1080.06,915.019,1800,2345.64,1245.08,1611.52,722.377,2170.96,1276.82,1080.54,1900.92,2433.12,3600,2880,1146.44,1178.92,1820.63,1386.73,1689.09,789.058,720.788,1440.12,1440.04,1897.64,757.887,722.864,1440,1441.19,1800.03,1686.77,1261.56,1705.28,2166.52,1440.01,1440.04,2160.03,913.497,1511.54,1802.22,786.827,2109.7,1128.71,1802.28,1535.13,1146.69,1440.2,2255.62,1799.55,1775.23,2177.54,720.276,1300.21,2880,3600,2169.76,1800.1,1224.44,1179.67,2309.55,941.587,1535.62,1114.85,2312.2
39600,1440.06,2113.45,1995.54,1615.85,1440.03,928.181,958.173,1869.37,1565.98,1535.84,858.746,720.071,1440.35,1080.06,914.591,1800,2347.44,1253.25,1611.86,722.38,2170.97,1277.43,1080.54,1901.04,2442.38,3600,2880,1142.54,1179.01,1820.65,1392.2,1697.15,785.107,720.79,1440.12,1440.04,1893.57,757.937,722.746,1440,1441.19,1800.03,1695.67,1255.38,1714.25,2166.54,1440.01,1440.04,2160.03,913.485,1511.63,1802.23,787.279,2106.73,1128.88,1802.28,1535.21,1146.76,1440.21,2255.73,1802.76,1791.65,2174.61,720.277,1299.91,2880,3600,2169.77,1800.1,1224.59,1185.6,2306.64,940.77,1535.72,1114.89,2317.18
39700,1440.06,2099.78,1993.28,1622.15,1440.03,927.426,958.811,1869.46,1573.68,1535.99,845.571,720.071,1440.35,1080.06,916.225,1800,2334.83,1250.77,1591.89,722.385,2170.97,1279.84,1080.54,1901.15,2432.2,3600,2880,1134.89,1179.1,1820.67,1399.26,1695.43,782.103,720.791,1440.12,1440.04,1892.48,757.982,723.728,1440,1441.19,1800.03,1696.79,1276.6,1705.88,2166.54,1440.01,1440.04,2160.03,914.215,1511.72,1802.23,787.588,2100.65,1129,1802.28,1535.3,1146.83,1440.21,2255.84,1799.5,1787.3,2175.95,720.277,1306.05,2880,3600,2169.78,1800.1,1224.73,1181.25,2312.96,944.682,1535.84,1114.93,2317.76
39800,1440.06,2113.55,2022.84,1615.13,1440.03,931.01,960.75,1869.53,1569.1,1536.11,847.17,720.071,1440.35,1080.06,916.204,1800,2350.56,1258.2,1592.33,722.387,2170.98,1280.83,1080.54,1901.26,2411.24,3600,2880,1143.39,1179.18,1820.69,1396.44,1699.81,792.215,720.793,1440.12,1440.04,1895.1,758.019,724.598,1440,1441.2,1800.03,1694.14,1283.46,1706.08,2166.57,1440.01,1440.04,2160.03,911.736,1511.81,1802.23,787.949,2101.57,1129.39,1802.29,1535.4,1146.9,1440.21,2255.96,1804.31,1779.03,2174.07,720.277,1293.89,2880,3600,2169.78,1800.1,1224.9,1192.87,2312.17,945.378,1535.95,1114.97,2327.66
39900,1440.06,2105.81,2020.1,1620.23,1440.03,926.532,962.173,1869.59,1573.59,1536.22,846.721,720.071,1440.35,1080.06,916.794,1800,2355.58,1234.47,1597.15,722.39,2170.99,1282.75,1080.54,1901.38,2419.1,3600,2880,1140.96,1179.28,1820.71,1396.28,1698.04,783.495,720.794,1440.12,1440.04,1898.48,758.06,724.094,1440,1441.2,1800.03,1700.54,1272.87,1714.32,2166.57,1440.01,1440.04,2160.03,915.825,1511.89,1802.23,788.056,2109.65,1128.94,1802.29,1535.49,1146.95,1440.23,2256.07,1805.96,1792.05,2178.07,720.277,1290,2880,3600,2169.79,1800.1,1225.04,1177.33,2310.08,945.828,1536.06,1115,2327.55
40000,1440.06,2112.21,2020.87,1624.51,1440.03,924.552,961.284,1869.67,1579.4,1536.36,851.824,720.071,1440.35,1080.06,917.592,1800,2368.2,1225.06,1601.86,722.396,2171,1280.63,1080.54,1901.49,2439.4,3600,2880,1139.91,1179.36,1820.73,1399.99,1696.76,788.224,720.795,1440.12,1440.04,1902.96,758.099,724.171,1440,1441.2,1800.03,1711.64,1285.5,1717.03,2166.59,1440.01,1440.04,2160.03,911.408,1511.97,1802.24,788.433,2111.54,1129.12,1802.29,1535.57,1147.03,1440.23,2256.18,1806.64,1788.88,2178.71,720.277,1306.03,2880,3600,2169.8,1800.1,1225.19,1194.29,2307.53,945.643,1536.18,1115.04,2316
40100,1440.06,2119.75,2025.99,1620.2,1440.03,929.783,963.215,1869.75,1576.07,1536.47,844.371,720.071,1440.35,1080.06,919.02,1800,2362.73,1242.08,1602.91,722.398,2171.01,1281.56,1080.55,1901.59,2444.81,3600,2880,1138.49,1179.45,1820.74,1402.36,1704.48,783.25,720.796,1440.12,1440.04,1889.18,758.147,724.601,1440,1441.2,1800.03,1709.95,1290.8,1724.79,2166.64,1440.01,1440.04,2160.03,919.272,1512.05,1802.24,789.03,2113.03,1128.89,1802.29,1535.65,1147.08,1440.23,2256.28,1800.81,1784.43,2176.4,720.277,1304.74,2880,3600,2169.81,1800.1,1225.32,1191.14,2306.26,949.811,1536.28,1115.08,2323.25
40200,1440.06,2111.58,2033.75,1621.85,1440.03,932.624,963.183,1869.83,1581.86,1536.59,859.09,720.071,1440.35,1080.06,917.861,1800,2363.02,1234.45,1609.69,722.401,2171.02,1282.46,1080.55,1901.69,2442.38,3600,2880,1131.7,1179.55,1820.76,1405.7,1699.67,784.592,720.797,1440.12,1440.04,1900.29,758.183,723.706,1440,1441.2,1800.03,1695.76,1292.39,1718.59,2166.63,1440.01,1440.04,2160.03,915.537,1512.14,1802.24,788.918,2113.66,1129.51,1802.29,1535.73,1147.15,1440.24,2256.4,1806.51,1796.98,2180.07,720.278,1305.52,2880,3600,2169.82,1800.1,1225.46,1181.62,2308.96,949.097,1536.4,1115.12,2332.3
40300,1440.06,2117.87,2011.3,1629.96,1440.03,934.472,964.502,1869.94,1564.31,1536.71,849.221,720.071,1440.35,1080.06,919.548,1800,2369.59,1245.9,1596.82,722.403,2171.03,1283.82,1080.55,1901.8,2428.84,3600,2880,1132.34,1179.65,1820.78,1406.42,1706.83,785.676,720.797,1440.12,1440.04,1901.56,758.224,724.094,1440,1441.2,1800.03,1698.18,1274.72,1726.67,2166.63,1440.01,1440.04,2160.03,916.382,1512.22,1802.24,789.452,2111.41,1129.45,1802.3,1535.82,1147.22,1440.26,2256.48,1808.76,1799.81,2177.57,720.278,1313.79,2880,3600,2169.83,1800.1,1225.61,1188.91,2313.78,949.58,1536.52,1115.15,2331.31
40400,1440.06,2131.35,2033.74,1615.15,1440.03,932.993,965.545,1870.02,1564.18,1536.85,856.068,720.071,1440.35,1080.06,919.198,1800,2343.96,1232.7,1595.46,722.406,2171.04,1285.12,1080.55,1901.91,2439.44,3600,2880,1138.97,1179.73,1820.8,1405.92,1708.3,793.395,720.799,1440.13,1440.04,1901.71,758.266,723.065,1440,1441.2,1800.03,1720.78,1292.71,1723.12,2166.64,1440.01,1440.04,2160.03,915.018,1512.3,1802.25,789.429,2113.29,1129.72,1802.3,1535.89,1147.28,1440.25,2256.58,1811.46,1802.94,2178.43,720.278,1310.47,2880,3600,2169.84,1800.1,1225.76,1191.95,2324.75,952.819,1536.62,1115.18,2323.54
40500,1440.06,2123.54,2023.95,1622.05,1440.03,933.736,966.903,1870.11,1577.15,1536.99,850.917,720.071,1440.35,1080.06,920.603,1800,2360.86,1255.32,1585.9,722.409,2171.05,1284.3,1080.55,1902.01,2445.08,3600,2880,1140.3,1179.83,1820.82,1405.68,1707.45,790.115,720.799,1440.13,1440.04,1897.98,758.311,723.972,1440,1441.21,1800.03,1687.74,1283.45,1718.72,2166.65,1440.01,1440.04,2160.03,918.682,1512.39,1802.25,789.876,2112.14,1129.41,1802.3,1535.97,1147.35,1440.25,2256.71,1814.82,1809.54,2182.25,720.278,1304.21,2880,3600,2169.85,1800.1,1225.92,1184.56,2318.32,951.259,1536.74,1115.22,2314.06
40600,1440.06,2128.3,2023.99,1631.41,1440.03,931.458,966.269,1870.19,1584.89,1537.15,849.924,720.071,1440.35,1080.06,920.336,1800,2370.81,1249.19,1612.67,722.411,2171.06,1285.2,1080.55,1902.13,2434.91,3600,2880,1140.26,1179.91,1820.84,1408.54,1709.64,783.176,720.8,1440.13,1440.04,1900.09,758.35,723.298,1440,1441.21,1800.03,1701.14,1273.32,1710.52,2166.68,1440.01,1440.04,2160.03,922.376,1512.48,1802.25,790.356,2126.75,1129.85,1802.3,1536.05,1147.42,1440.25,2256.83,1810.99,1803.37,2182.65,720.278,1313.04,2880,3600,2169.86,1800.1,1226.06,1192.62,2316.13,949.973,1536.85,1115.26,2316.63
40700,1440.06,2117.17,2026.96,1630.97,1440.03,932.399,968.065,1870.27,1581.98,1537.27,854.287,720.071,1440.35,1080.06,920.865,1800,2356.89,1255.64,1608.05,722.414,2171.07,1286.3,1080.55,1902.23,2445.92,3600,2880,1145.91,1180,1820.86,1408.74,1711.26,785.055,720.802,1440.13,1440.04,1904.46,758.396,724.789,1440,1441.21,1800.03,1711.24,1279.41,1732.31,2166.68,1440.01,1440.04,2160.03,924.862,1512.55,1802.25,790.685,2120.46,1129.8,1802.3,1536.14,1147.48,1440.25,2256.92,1812.17,1790.62,2180.9,720.278,1306.07,2880,3600,2169.86,1800.1,1226.19,1184.63,2321.72,949.718,1536.96,1115.3,2328.51
40800,1440.06,2123.89,1999.34,1625.02,1440.03,934.39,968.796,1870.34,1578.99,1537.41,859.018,720.071,1440.35,1080.06,922.051,1800,2350.05,1247.95,1614.32,722.417,2171.08,1286.37,1080.55,1902.35,2458.28,3600,2880,1137.27,1180.1,1820.88,1411.25,1709.29,798.898,720.803,1440.13,1440.04,1906.78,758.443,725.782,1440,1441.21,1800.03,1693,1278.87,1725.88,2166.7,1440.01,1440.04,2160.03,920.079,1512.64,1802.25,790.734,2117.12,1129.92,1802.31,1536.24,1147.54,1440.25,2257.15,1814.57,1795.29,2181.15,720.279,1309.59,2880,3600,2169.87,1800.1,1226.33,1175,2316.23,954.206,1537.09,1115.34,2319.75
40900,1440.06,2121.93,2013.12,1626.8,1440.03,940.108,969.34,1870.41,1585.92,1537.53,849.472,720.071,1440.36,1080.06,923.225,1800,2361.03,1243.34,1599.4,722.422,2171.09,1287.85,1080.55,1902.46,2457.75,3600,2880,1141.53,1180.19,1820.9,1413.35,1711.99,797.512,720.803,1440.13,1440.04,1902.82,758.476,724.534,1440,1441.21,1800.03,1701.7,1286.15,1734.53,2166.71,1440.01,1440.04,2160.03,921.478,1512.74,1802.26,791.295,2125.85,1130.03,1802.31,1536.32,1147.61,1440.25,2257.24,1815.98,1811.06,2185.38,720.279,1314.97,2880,3600,2169.88,1800.1,1226.47,1189.08,2322.24,953.287,1537.2,1115.38,2315.77
41000,1440.06,2123.88,2011.39,1631.24,1440.03,935.744,969.514,1870.51,1584.35,1537.65,851.377,720.071,1440.36,1080.06,923.814,1800,2355.63,1238.39,1615.99,722.434,2171.1,1286.43,1080.55,1902.58,2440,3600,2880,1138.79,1180.26,1820.92,1410.9,1714.98,793.963,720.804,1440.13,1440.04,1907.16,758.519,724.177,1440,1441.21,1800.03,1742.57,1277.28,1728.7,2166.72,1440.01,1440.04,2160.03,921.518,1512.82,1802.26,791.345,2130.29,1130,1802.31,1536.4,1147.66,1440.25,2257.29,1822.15,1796.07,2178.65,720.279,1312.43,2880,3600,2169.89,1800.1,1226.63,1206.17,2328.54,953.095,1537.3,1115.41,2329.31
41100,1440.06,2126.21,2009.47,1626.41,1440.03,936.297,968.742,1870.59,1587.72,1537.78,849.9,720.071,1440.36,1080.06,924.385,1800,2369.24,1243.07,1614.95,722.436,2171.11,1287.19,1080.55,1902.69,2449.16,3600,2880,1142.34,1180.36,1820.94,1416.74,1713.92,793.927,720.806,1440.13,1440.04,1911.13,758.562,724.828,1440,1441.21,1800.03,1697.96,1289.41,1727.04,2166.72,1440.01,1440.04,2160.03,920.267,1512.9,1802.26,791.677,2123.25,1130.45,1802.31,1536.49,1147.73,1440.25,2257.5,1822.37,1803.65,2183.96,720.279,1313.69,2880,3600,2169.9,1800.1,1226.77,1202.16,2327.98,952.652,1537.42,1115.45,2328.7
41200,1440.06,2133.96,2045.99,1635.34,1440.03,940.458,970.598,1870.65,1588.06,1537.92,860.733,720.071,1440.36,1080.06,925.309,1800,2382.1,1236.8,1605.01,722.439,2171.12,1287.81,1080.55,1902.81,2454.33,3600,2880,1138.89,1180.45,1820.96,1410.38,1709.81,795.376,720.807,1440.13,1440.04,1911.92,758.608,724.16,1440,1441.21,1800.03,1681,1303.84,1726.7,2166.73,1440.01,1440.04,2160.03,921.269,1512.98,1802.26,791.798,2124.32,1130.54,1802.31,1536.56,1147.79,1440.25,2257.69,1820.67,1814.05,2186.62,720.28,1316.27,2880,3600,2169.9,1800.1,1226.91,1194.27,2321.32,956.709,1537.51,1115.48,2326.47
41300,1440.06,2135.41,2051.06,1637.32,1440.03,937.869,971.416,1870.72,1599.54,1538.06,843.094,720.071,1440.36,1080.06,925.819,1800,2350.59,1238.82,1613.73,722.442,2171.13,1288.46,1080.55,1902.93,2464.54,3600,2880,1144.05,1180.52,1820.98,1418.46,1715.23,790.612,720.808,1440.13,1440.04,1914.84,758.652,725.328,1440,1441.21,1800.03,1695.34,1303.06,1732.98,2166.74,1440.01,1440.04,2160.03,921.792,1513.06,1802.27,792.223,2127.29,1130.65,1802.32,1536.65,1147.85,1440.25,2257.82,1821.58,1815.74,2181.34,720.28,1313.84,2880,3600,2169.91,1800.1,1227.05,1191.45,2332.5,955.515,1537.6,1115.52,2331.85
41400,1440.06,2138.81,2005.14,1633.69,1440.03,940.563,972.052,1870.81,1584.41,1538.19,852.985,720.072,1440.36,1080.06,926.482,1800,2360.53,1240.26,1612.68,722.444,2171.14,1288.87,1080.55,1903.05,2456.94,3600,2880,1134.39,1180.6,1821,1422.05,1714.38,801.372,720.809,1440.13,1440.04,1920.73,758.698,725.608,1440,1441.22,1800.03,1696.98,1282.52,1730.65,2166.75,1440.01,1440.04,2160.03,920.295,1513.14,1802.27,792.595,2126.05,1130.73,1802.32,1536.72,1147.92,1440.26,2258,1819.34,1810.42,2182.85,720.281,1316.98,2880,3600,2169.92,1800.1,1227.19,1194.34,2319,958.458,1537.7,1115.55,2325.2
41500,1440.06,2150.33,2012.13,1640.71,1440.03,938.571,971.56,1870.88,1579.65,1538.31,847.229,720.072,1440.36,1080.06,926.508,1800,2369.77,1251.48,1605.98,722.447,2171.15,1289.09,1080.55,1903.19,2462.83,3600,2880,1140.14,1180.68,1821.02,1419.73,1717.25,790.112,720.81,1440.13,1440.04,1905.18,758.733,726.853,1440,1441.22,1800.03,1698.05,1280.08,1745.53,2166.76,1440.01,1440.04,2160.03,926.323,1513.22,1802.27,793.065,2133.39,1130.76,1802.32,1536.82,1148.01,1440.27,2258.05,1827.39,1807.63,2178.71,720.281,1313.98,2880,3600,2169.92,1800.1,1227.34,1199.06,2327.37,955.85,1537.81,1115.6,2332.78
41600,1440.06,2142.13,2032.59,1629.69,1440.03,944.207,973.103,1870.96,1585.65,1538.46,860.229,720.072,1440.36,1080.06,928.718,1800,2358.78,1243.1,1623.32,722.449,2171.16,1289.78,1080.55,1903.29,2447.05,3600,2880,1137.55,1180.77,1821.04,1421.87,1715.47,793.421,720.812,1440.13,1440.04,1908.03,758.775,725.427,1440,1441.22,1800.03,1720.22,1279.98,1729.88,2166.77,1440.01,1440.04,2160.03,925.578,1513.3,1802.27,793.294,2135.27,1130.77,1802.32,1536.91,1148.08,1440.27,2258.15,1827.88,1798.35,2184.78,720.281,1315.92,2880,3600,2169.93,1800.1,1227.48,1208.5,2321.99,957.43,1537.91,1115.63,2319.54
41700,1440.06,2132.13,2003.91,1638.08,1440.03,940.058,974.129,1871.03,1594.75,1538.58,839.515,720.072,1440.36,1080.06,929.763,1800,2382.98,1254.02,1621.49,722.451,2171.17,1290.16,1080.55,1903.42,2445.16,3600,2880,1147.87,1180.87,1821.06,1423.34,1719.12,799.088,720.813,1440.13,1440.04,1911.54,758.819,725.492,1440,1441.22,1800.03,1726.19,1294.12,1720.45,2166.78,1440.01,1440.04,2160.03,928.288,1513.39,1802.27,793.462,2130.8,1131.05,1802.32,1536.99,1148.15,1440.27,2258.41,1823.53,1807.84,2178.48,720.281,1315.27,2880,3600,2169.94,1800.1,1227.62,1189.21,2318.93,959.368,1538.04,1115.67,2320.93
41800,1440.06,2139.39,2027.64,1632.08,1440.03,944.387,973.83,1871.1,1577.18,1538.71,849.642,720.072,1440.36,1080.06,930.475,1800,2382.9,1242.53,1613.7,722.454,2171.18,1290.92,1080.55,1903.53,2448,3600,2880,1138.53,1180.95,1821.08,1422.6,1721.75,799.055,720.814,1440.13,1440.04,1907.82,758.858,725.383,1440,1441.22,1800.03,1715.76,1296.91,1729.48,2166.78,1440.01,1440.04,2160.03,928.83,1513.47,1802.28,793.692,2144.23,1131.04,1802.33,1537.07,1148.21,1440.27,2258.6,1820.19,1806.95,2186.38,720.281,1311.75,2880,3600,2169.95,1800.1,1227.76,1194.98,2320.9,957.85,1538.14,1115.71,2331.24
41900,1440.06,2138.6,2036.07,1637.56,1440.03,943.779,973.822,1871.17,1594.51,1538.82,836.923,720.072,1440.36,1080.06,931.173,1800,2378.09,1240.63,1617.29,722.459,2171.2,1291.13,1080.55,1903.63,2451.41,3600,2880,1129.13,1181.03,1821.1,1422.73,1719.7,806.412,720.815,1440.13,1440.04,1906.35,758.896,726.437,1440,1441.22,1800.03,1715.03,1286.56,1727.47,2166.82,1440.01,1440.04,2160.03,924.893,1513.55,1802.28,794.441,2139.99,1131.14,1802.33,1537.15,1148.3,1440.27,2258.56,1828.27,1813.34,2188.23,720.282,1317.66,2880,3600,2169.96,1800.1,1227.9,1203.67,2324.76,960.619,1538.28,1115.75,2323.51
42000,1440.06,2138.1,2045.54,1638.54,1440.03,942.258,976.834,1871.25,1590.71,1538.96,851.174,720.072,1440.36,1080.06,931.425,1800,2396.03,1250.8,1618.52,722.461,2171.21,1292.21,1080.55,1903.73,2469.41,3600,2880,1138.9,1181.12,1821.12,1427.94,1718.32,785.478,720.816,1440.13,1440.04,1918.09,758.937,726.273,1440,1441.22,1800.03,1714.39,1293.07,1728,2166.84,1440.01,1440.04,2160.03,926.386,1513.63,1802.28,794.725,2143.34,1131.15,1802.33,1537.23,1148.37,1440.27,2258.64,1825.13,1813.96,2176.91,720.282,1322.9,2880,3600,2169.97,1800.1,1228.04,1199.64,2324.41,960.336,1538.39,1115.79,2330.79
42100,1440.06,2146.69,2033.86,1639.26,1440.03,941.799,979.077,1871.33,1586.3,1539.08,851.583,720.072,1440.36,1080.06,931.071,1800,2367.04,1269.29,1606.26,722.463,2171.23,1292.9,1080.55,1903.82,2443.79,3600,2880,1141.52,1181.19,1821.15,1426.88,1720.46,798.898,720.817,1440.13,1440.04,1920.65,758.98,726.77,1440,1441.22,1800.03,1725.33,1302,1738.82,2166.85,1440.01,1440.04,2160.03,926.445,1513.72,1802.28,794.959,2145.2,1131.24,1802.33,1537.32,1148.44,1440.27,2258.87,1835.54,1808.68,2178.25,720.282,1321.79,2880,3600,2169.98,1800.1,1228.18,1200.83,2315.53,961.13,1538.51,1115.82,2321.57
42200,1440.06,2149.22,2027.51,1637.77,1440.03,947.338,977.205,1871.41,1595.5,1539.23,848.223,720.072,1440.36,1080.06,932.052,1800,2367.77,1269.26,1607.98,722.465,2171.25,1293.55,1080.55,1903.93,2453.98,3600,2880,1144.44,1181.28,1821.17,1427.39,1725.63,797.984,720.819,1440.13,1440.04,1906.91,759.018,726.752,1440,1441.23,1800.03,1733.75,1285.94,1751.39,2166.86,1440.01,1440.04,2160.03,927.615,1513.8,1802.28,795.166,2150.15,1131.33,1802.33,1537.43,1148.5,1440.27,2259.08,1830.17,1812.81,2180.84,720.282,1323.51,2880,3600,2169.99,1800.1,1228.33,1218.16,2325.02,962.434,1538.61,1115.86,2324.63
42300,1440.06,2140.59,2031.79,1639.26,1440.03,947.082,979.975,1871.49,1590.28,1539.35,851.014,720.072,1440.36,1080.06,932.887,1800,2403.33,1258.83,1613.46,722.467,2171.26,1293.75,1080.55,1904.03,2442.69,3600,2880,1145.48,1181.37,1821.19,1429.97,1727.16,800.628,720.821,1440.13,1440.04,1915.13,759.067,728.208,1440,1441.23,1800.03,1737.12,1289.35,1733.67,2166.87,1440.01,1440.04,2160.03,928.62,1513.88,1802.29,795.733,2148.45,1131.42,1802.34,1537.51,1148.57,1440.28,2259.14,1833.01,1820.78,2184.41,720.282,1324.43,2880,3600,2170,1800.1,1228.48,1193.48,2321.28,962.363,1538.7,1115.89,2340.7
42400,1440.06,2141.85,2025.55,1633.86,1440.03,948.767,980.677,1871.58,1590.11,1539.45,858.291,720.072,1440.36,1080.06,933.816,1800,2375.59,1251.06,1609.25,722.469,2171.27,1294.46,1080.55,1904.12,2473.95,3600,2880,1150.05,1181.44,1821.21,1436.28,1722.03,794.812,720.822,1440.13,1440.04,1919.73,759.104,729.626,1440,1441.23,1800.03,1744.82,1286.42,1748.88,2166.87,1440.01,1440.04,2160.03,928.803,1513.95,1802.29,795.736,2145.21,1131.51,1802.34,1537.61,1148.63,1440.28,2259.22,1838.09,1813.01,2188.72,720.283,1329.2,2880,3600,2170,1800.1,1228.62,1190.24,2322.07,963.151,1538.82,1115.93,2326.19
42500,1440.06,2146.23,2032.18,1637.27,1440.03,951.438,979.837,1871.66,1586.66,1539.57,839.096,720.072,1440.36,1080.06,933.528,1800,2395.78,1273.52,1622.53,722.472,2171.29,1294.9,1080.56,1904.22,2463.41,3600,2880,1156.89,1181.53,1821.23,1434.35,1723.79,802.967,720.823,1440.13,1440.04,1919.16,759.144,727.455,1440,1441.23,1800.03,1736.71,1287.97,1747.28,2166.88,1440.01,1440.04,2160.03,931.347,1514.05,1802.29,795.818,2151.23,1131.6,1802.34,1537.71,1148.69,1440.28,2259.34,1836.26,1817.9,2187.61,720.283,1333.56,2880,3600,2170.01,1800.1,1228.76,1191.2,2321.63,962.4,1538.92,1115.96,2340.28
42600,1440.06,2147.81,2036.87,1645.3,1440.03,949.309,979.706,1871.75,1598.25,1539.68,842.38,720.072,1440.36,1080.06,934.468,1800,2387.74,1269.93,1622.9,722.475,2171.3,1295.29,1080.56,1904.31,2474.03,3600,2880,1138.53,1181.61,1821.24,1433.57,1728.27,802.73,720.824,1440.13,1440.04,1922.9,759.177,727.786,1440,1441.23,1800.03,1728.55,1291.57,1740.76,2166.89,1440.01,1440.04,2160.03,932.98,1514.12,1802.3,796.197,2152.51,1131.68,1802.34,1537.85,1148.74,1440.28,2259.48,1838.28,1829.82,2189.27,720.283,1333.69,2880,3600,2170.02,1800.1,1228.91,1208.92,2328.47,963.495,1539.02,1115.99,2341.47
42700,1440.06,2142.59,2035.31,1646.29,1440.03,951.084,980.807,1871.83,1596.62,1539.8,872.863,720.072,1440.36,1080.06,935.864,1800,2365.94,1254.15,1616.29,722.478,2171.32,1295.64,1080.56,1904.41,2476.11,3600,2880,1144.46,1181.71,1821.27,1436.39,1731.38,800.51,720.824,1440.13,1440.04,1921.19,759.218,729.811,1440,1441.23,1800.03,1710.54,1305.57,1733.03,2166.9,1440.01,1440.04,2160.03,929.262,1514.21,1802.3,796.631,2149.68,1131.76,1802.34,1537.93,1148.79,1440.28,2259.67,1840.18,1830.85,2185.3,720.283,1335.17,2880,3600,2170.03,1800.1,1229.06,1204.8,2324.03,963.113,1539.12,1116.03,2349.42
